"","IdOrig","current_b","current_f","b_mey","f_mey","current_b_mey","current_f_mey"
"26","AFSC-SNOWCRABBS-1978-2013-HIVELY",1.1,0.373,1.29587430153623,0.734395915487448,0.848847761465732,0.5079004282757
"27","AFSC-TANNERCRABBSAI-1949-2013-HIVELY",1.77,0,1.29549239589552,0.734705377244242,1.36627586978345,0
"28","AFSC-WPOLLAI-1976-2013-CHING",0.958,0.0206,1.25355412625521,0.769148058508621,0.76422707239764,0.0267828798007284
"29","AFSC-WPOLLEBS-1964-2013-CHING",1.08,0.719,1.24272240957077,0.778195670880382,0.869059728610692,0.923932150877409
"30","AFSC-WPOLLGA-1970-2014-HIVELY",1.12,0.414,1.24233472305011,0.778520686267175,0.901528371717922,0.531777777139145
"31","AFSC-YSOLEBSAI-1949-2010-STACHURA",1.81,0.615,1.21245303839835,0.803823329359651,1.49284132471721,0.765093494474621
"32","AFWG-CODNEAR-1946-2011-CHING",1.35,0.739,1.24550629269555,0.775864229135636,1.08389657115124,0.952486236958359
"33","AFWG-GHALNEAR-1960-2010-NEUBAUER",0.184,0.794,1.2702068918858,0.755361235439733,0.144858291334592,1.05115269720953
"34","AFWG-GOLDREDNEAR-1983-2010-NEUBAUER",0.0684,4.46,1.35738133147572,0.68549581716834,0.0503911453722712,6.50623955434689
"35","AFWG-HADNEAR-1947-2012-CHING",1.89,1.13,1.24536462922888,0.775982766981087,1.51762781408869,1.45621790596742
"36","AFWG-POLLNEAR-1957-2012-CHING",0.962,0.945,1.24420741513724,0.776951483794824,0.773182982432143,1.21629216200783
"37","ASMFC-ATLCROAKMATLC-1973-2002-STANTON",2.50011387690351,0.282,1.37007439597126,0.675629163379508,1.82480154672999,0.417388732288333
"38","ASMFC-LOBSTERGB-1981-2007-STANTON",1.41,0.528,1.25631293020221,0.766853807450824,1.12233183795462,0.688527584879807
"39","ASMFC-LOBSTERGOM-1981-2007-STANTON",0.581,1.4,1.26634627957103,0.758544309114561,0.458800258170153,1.8456403708759
"40","ASMFC-LOBSTERSNE-1981-2007-STANTON",0.12,1.1,1.2567209792694,0.766514816824416,0.095486589290299,1.43506684522704
"41","ASMFC-PANDALGOM-1960-2009-IDOINE",1.57,0.61,1.29779689937629,0.732839140123789,1.20974244949617,0.832379121967968
"42","CBP-BCRABCHESB-1990-2010-HIVELY",1.27,0.568,1.36450021473676,0.679952941352982,0.930743715745778,0.835351927252176
"43","CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN",2.50011387690351,0.322,1.37058304771432,0.675235324275092,1.82412432509863,0.47687078626357
"44","CCSBT-SC-SBT-1950-2011-CHING",0.23,0.76,1.36749334850706,0.677629449694024,0.168190946048183,1.12155692221341
"45","CNR-IAMC-ANCHMEDGSA16-1998-2011-BANOBI",0.669,2.76902819783154,1.36970631082572,0.675914238566373,0.488425872548324,4.09671529291157
"46","CNR-IAMC-SARDMEDGSA16-1998-2011-BANOBI",0.47,1.07,1.36975337958885,0.675877781205088,0.34312746148586,1.58312646125486
"47","CSIRO-BIGHTREDSE-1958-2007-FULTON",0.983,1.07,1.28815751379598,0.740663323974782,0.76310543506692,1.44465098427964
"48","CSIRO-DEEPFLATHEADSE-1978-2007-FULTON",1.43,1.28,1.29477304770096,0.735288473125813,1.10444066049965,1.7408133634389
"49","CSIRO-GEMFISHSE-1966-2007-FULTON",0.249,0.0508,1.29495307535684,0.735142519977505,0.192284959770751,0.0691022470058655
"50","CSIRO-MORWONGSE-1913-2007-FULTON",0.313,1.88,1.29100051250429,0.738350763753976,0.242447618702211,2.54621528450999
"51","CSIRO-NZLINGESE-1968-2007-FULTON",0.59,2.3,1.28601465668223,0.742409113645889,0.458781707451245,3.09802231374148
"52","CSIRO-NZLINGWSE-1968-2007-FULTON",1.08,0.219,1.29628000616215,0.734067250298388,0.833153327109872,0.29833778841241
"53","CSIRO-OROUGHYCASCADE-1987-2006-FULTON",2.39,0.363,1.29122753092627,0.738166280118616,1.85095185996035,0.491759119559985
"54","CSIRO-OROUGHYSE-1978-2007-FULTON",0.478,1.9,1.28827087950703,0.740571030415493,0.371039978938989,2.56558779909878
"55","CSIRO-PTOOTHFISHMI-1975-2010-FAY",2.26,0.194,1.29373677599358,0.736128926379429,1.74687775901272,0.263540791630304
"56","CSIRO-SILVERFISHSE-1978-2006-FULTON",1.03,0.197,1.29337537209141,0.736422166378005,0.79636586734636,0.267509601142125
"57","CSIRO-SWHITSE-1945-2007-FULTON",0.663,3.19,1.29311571126177,0.736632894005517,0.512715137729687,4.33051527559956
"58","CSIRO-TIGERFLATSE-1913-2006-FULTON",2.09,0,1.29557637729692,0.734637319966356,1.61318162064715,0
"59","CSIRO-WAREHOUESE-1984-2006-FULTON",0.488,0.847,1.2978274631991,0.732814406961097,0.376013001602768,1.15581788779565
"60","CSIRO-WAREHOUWSE-1984-2006-FULTON",0.413,7.95,1.29505967249929,0.735056106640753,0.318904224083332,10.8155009232315
"61","DFO-CROCKWCVANISOGQCI-1945-2009-STANTON",1.37,0.737,1.29618002669558,0.734148236861957,1.05695194477932,1.0038844513885
"62","DFO-MAR-COD4VsW-1958-2002-PREFONTAINE",0.0691,0.0204,1.2552266411005,0.767756688418519,0.0550498194807414,0.0265709179844742
"63","DFO-MAR-COD4X-1953-2008-HIVELY",0.0367,2.29,1.2426869558908,0.77822538990537,0.0295327796159994,2.94259224860096
"64","DFO-MAR-HAD4X5Y-1970-2011-CHING",0.822,0.305,1.24334393644764,0.777674788157445,0.661120367344642,0.392194789704628
"65","DFO-NFLD-COD2J3KL-1850-2011-CHING",0.0494,0.241,1.24152727253226,0.779197873537196,0.0397897018397687,0.30929242517818
"66","DFO-NFLD-COD3Ps-1959-2011-CHING",0.779,0.146,1.25522961479976,0.767754215930233,0.620603585842156,0.190165025434738
"67","DFO-NFLD-MONK2J3KLNOPs-1977-2000-PREFONTAINE",2.14,0.0413,1.34767648555645,0.693090314112084,1.58791818580733,0.0595881938602898
"68","DFO-NFLD-SCALLGB-1978-2007-ANDERSON",1.79,0.368,1.15363926209688,0.855141068533087,1.55161154687685,0.430338354151636
"69","DFO-NFLD-SNOWCRAB2J-1995-2008-ANDERSON",0.36,1.65,1.3023897946112,0.729127724870206,0.276414942354083,2.26297799921642
"70","DFO-NFLD-SNOWCRAB3K-1995-2008-ANDERSON",1.6,0.515,1.29310339109135,0.736642893287961,1.23733338805154,0.699117584235868
"71","DFO-NFLD-SNOWCRAB3NO-1995-2008-ANDERSON",0.437,2.29,1.28713265456253,0.741497984245117,0.339514344889747,3.08834285278784
"72","DFO-NFLD-SNOWCRAB3Ps-1995-2008-ANDERSON",0.257,2.77,1.31930725655795,0.715548124016406,0.194799201416134,3.8711582170768
"73","DFO-PAC-ESOLEHS-1944-2001-COLLIE",1.44,0.326,1.20689655367006,0.808584061617437,1.19314285521911,0.403173912861814
"74","DFO-PAC-HERRCC-1951-2007-COLLIE",0.404,0.0799,1.37252240259632,0.67373480774183,0.294348565266241,0.11859265556993
"75","DFO-PAC-HERRQCI-1951-2007-COLLIE",0.286,0,1.37046455921147,0.675327057002669,0.208688359051443,0
"76","DFO-PAC-HERRSOG-1951-2007-COLLIE",0.986,0.389,1.37053044367491,0.675276049051921,0.719429476777008,0.57606070961076
"77","DFO-PAC-HERRWCVANI-1951-2007-COLLIE",0.0434,0,1.37063436306413,0.675195598393553,0.0316641703794562,0
"78","DFO-PAC-PCODHS-1956-2005-COLLIE",1.08,0.167994325073998,1.25442047195445,0.768427154884854,0.860955336863491,0.218621015676068
"79","DFO-PAC-PCODWCVANI-1956-2002-COLLIE",0.668,0.469,1.25347494289298,0.769213968747693,0.532918510886445,0.609713316521732
"80","DFO-PAC-RSOLEHSTR-1945-2001-COLLIE",1.13,0.43,1.20697453469519,0.80851712535337,0.936225220597032,0.531837838081741
"81","DFO-PAC-SABLEFPCAN-1913-2010-HIVELY",0.785,1.14,1.2946682572851,0.73537343705546,0.606332931685632,1.55023276957721
"82","DFO-POLL4VWX5-1974-2008-CHING",0.565,0.24,1.25522737317596,0.767756079732449,0.450117653641063,0.312599282943661
"83","DFO-QUE-COD3Pn4RS-1964-2012-CHING",0.0152,0.996,1.24153138373979,0.77919442467113,0.0122429446400412,1.2782432323234
"84","DFO-SG-COD4TVn-1930-2011-CHING",0.0276,0.0426,1.24201307333313,0.778790402488867,0.0222219883128373,0.0547002118462919
"85","DFO-SG-SNOWCRABSGSL-1984-2007-ANDERSON",1.1,0.955,1.30050450374726,0.730649898070014,0.845825598320093,1.30705554400623
"86","DPIF-MULLQNSW-1945-2003-BANOBI",1.53,0.342,1.36953878736451,0.676044003010007,1.11716441631001,0.505884230134851
"87","EWG-BS-WHITBLACK-1994-2011-HIVELY",1.4,1.66,1.30629070596456,0.725983823509803,1.07173693696783,2.28655232560783
"88","FAJ-APOLLPJPN-1981-2009-ONO",0.767,1.15,1.24247754259756,0.778400944511739,0.617314980515857,1.47738772429336
"89","FAJ-BMACKECS-1992-2010-ONO",1.01,0.61,1.2068966284114,0.808583997460325,0.836857089682509,0.754405234231625
"90","FAJ-BMACKPJPN-1995-2009-ONO",1.64,0.65,1.20689653139471,0.808584080738346,1.35885716574626,0.803874347125982
"91","FAJ-BRMSOJ-1980-2010-ONO",0.159,1.13,1.37003426662584,0.675660239800073,0.116055491364891,1.67243820701121
"92","FAJ-CMACKPJPN-1970-2009-ONO",0.0391,1.78,1.15643196205616,0.85265680885641,0.0338108953080815,2.0875925478005
"93","FAJ-CMACKTSST-1973-2010-ONO",0.551,1.08,1.15932569150543,0.850087811584254,0.475276278303212,1.27045698724614
"94","FAJ-JANCHOPJPN-1978-2009-ONO",0.539,1.59,1.37000331764886,0.675684207389711,0.393429704188608,2.35317028666757
"95","FAJ-JANCHOSETO-1955-2010-ONO",1.36,0.64,1.36907815360249,0.676400878496821,0.993369148738074,0.946184460053164
"96","FAJ-JANCHOTSST-1976-2010-ONO",0.672,1.23,1.3705518806757,0.675259452890431,0.490313434664507,1.82152207530752
"97","FAJ-JMACKPJPN-1982-2009-ONO",0.114,1.67,1.15990586424176,0.849573372139183,0.0982838379513861,1.96569249315692
"98","FAJ-JMACKTSST-1973-2010-ONO",0.226,1.92,1.15657515325613,0.852529563780002,0.195404509048752,2.25212131235306
"99","FAJ-OFLOUNPAC-1990-2009-ONO",0.875,1.57,1.27405002555037,0.752200365791391,0.686786219106283,2.08720983317816
"100","FAJ-OFLOUNSETO-1987-2010-ONO",0.39,1.89,1.27443331577773,0.751885545088401,0.306018365317136,2.51368045621596
"101","FAJ-RBRMECS-1969-2010-ONO",0.259,1.9,1.36950729429495,0.676068399125788,0.189119109535914,2.81036652867795
"102","FAJ-RBRMSETOE-1977-2010-ONO",0.268,1.72,1.37061716753121,0.675208910215496,0.195532353124343,2.54735974892727
"103","FAJ-RBRMSETOW-1977-2010-ONO",0.773,1.07,1.37050388758984,0.675296608613713,0.564026127178224,1.58448892879317
"104","FAJ-RHERRTSST-1976-2010-ONO",0.953,0.813,1.37077526650312,0.675086523922563,0.695227017358669,1.20429007422055
"105","FAJ-SPANMACKSETO-1987-2010-ONO",0.469,1.67,1.36984400732103,0.675807587877092,0.342374750331764,2.4711175635745
"106","FAO-SPNWA-ANCHOWA-1990-2010-CHING",1.61,0.457,1.34488647202953,0.69528184752216,1.19712706870372,0.657287403128174
"107","FAO-SPNWA-CHMACKWA-1990-2010-CHING",0.186,2.62,1.20689658729458,0.808584032754535,0.154114281172129,3.24023217608523
"108","FAO-SPNWA-CMACKWA-1990-2010-CHING",0.832,1.18,1.20689655689653,0.808584058847874,0.689371425616993,1.45934116198302
"109","FAO-SPNWA-HMACKWA-1990-2010-CHING",0.946,2.32,1.20672265504138,0.808733342944266,0.78394152628846,2.86868350395179
"110","FAO-SPNWA-RSARDINWA-1990-2010-CHING",2.50011387690351,3.27,1.3704610037909,0.675329809676645,1.82428676918776,4.84207857130683
"111","FAO-SPNWA-SARDINWA-1990-2010-CHING",0.55,3.04,1.37058284395491,0.675235482018256,0.401289132157043,4.50213307943111
"112","FAO-SPNWA-SARDWAZAB-1990-2010-CHING",0.192,3.26,1.34488647479571,0.695281845347524,0.142762979328174,4.68874604135615
"113","FAO-SPNWA-SARDWAZC-1990-2010-CHING",0.679,0.72,1.37060647280816,0.675217189541638,0.495401133345618,1.06632356396134
"114","GRP3-ANCHMEDGSA17-2000-2011-BANOBI",2.50011387690351,0.199,1.36906069785315,0.676414404236168,1.82615269054469,0.294198347571735
"115","GRP3-SARDMEDGSA17-1999-2011-BANOBI",2.50011387690351,0.249,1.35630034408334,0.686339554322344,1.84333351223413,0.362794186102023
"116","GRP6-PSHRMPMEDGSA6-2001-2011-BANOBI",0.281,1.96,1.29787006831824,0.732779930409194,0.216508575749894,2.67474574379447
"117","HAWG-HERR2224IIIa-1991-2011-NEUBAUER",1.49,1.21,1.29777133696768,0.732859826355218,1.14812213643235,1.65106607905877
"118","HAWG-HERRNIRS-1960-2010-NEUBAUER",0.0711,1.54,1.29495369518557,0.735142017494535,0.0549054381360032,2.0948333292777
"119","HAWG-HERRNS-1960-2011-NEUBAUER",1.35,0.47,1.29468113257943,0.735362997483065,1.04272779298974,0.639140127540649
"120","HAWG-HERRSIRS-1957-2010-NEUBAUER",2.50011387690351,0.338,1.29466308221786,0.735377633137779,1.93109227508104,0.459627794984448
"121","HAWG-HERRVIa-1956-2010-NEUBAUER",1.78,1.06,1.296246047705,0.734094757165275,1.37319608661603,1.443955279143
"122","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER",0.306,2.19,1.29619811279909,0.73413358616423,0.236075023546519,2.9831083079069
"123","IATTC-BIGEYEEPAC-1975-2011-BRANCH",1.24,0.93,1.37046544560069,0.675326370744238,0.904802090399656,1.3771119273413
"124","IATTC-STMARLINNEPAC-1954-2009-BRANCH",1.52,0.0754,1.37578346183443,0.671215539789933,1.10482502673297,0.112333513648384
"125","IATTC-SWORDEPAC-1950-2010-CHING",2.50011387690351,0.06,1.36893106098776,0.676514858871877,1.82632562599576,0.0886898479954351
"126","IATTC-YFINEPAC-1975-2011-BRANCH",0.713,1.13,1.37069439807438,0.675149123702207,0.520174300706019,1.67370431261704
"127","ICCAT-ALBAMED-1956-2011-CHING",1.89,0.06,1.36976301078023,0.675870321439857,1.37980072839275,0.0887744262422671
"128","ICCAT-ALBANATL-1950-2010-CHING",0.63,1.05,1.36792116101299,0.677297687388686,0.460552857836826,1.55027843672147
"129","ICCAT-ALBASATL-1956-2010-CHING",0.9,0.750965527106279,1.36994304818182,0.675730882693525,0.656961616904056,1.11133817669079
"130","ICCAT-ATBTUNAEATL-1950-2010-CHING",0.45,0.78,1.36698169072418,0.678026343468267,0.329192412051697,1.15039777954661
"131","ICCAT-ATBTUNAWATL-1950-2010-CHING",0.41,0.45,1.36563047300396,0.679075065473492,0.30022762973217,0.662666062825077
"132","ICCAT-BIGEYEATL-1950-2010-CHING",1.01,0.95,1.3706308566904,0.675198312821407,0.736886956155945,1.40699403710044
"133","ICCAT-BMARLINATL-1956-2010-CHING",0.55,3.11818181818182,1.36366314233387,0.68060347932121,0.403325412945231,4.5814955593405
"134","ICCAT-SAILEATL-1956-2010-CHING",0.26,8.81316098707403,1.35422190413442,0.687963363095586,0.191992168496332,12.8105091925506
"135","ICCAT-SAILWATL-1956-2010-CHING",0.28,6.26050420168067,1.34466078813675,0.695459281760805,0.208230954951833,9.00197087862564
"136","ICCAT-SKJEATL-1950-2010-CHING",1.71,0.27,1.37084241234191,0.675034548998471,1.24740815180841,0.39997952756728
"137","ICCAT-SKJWATL-1952-2010-CHING",1.67,0.32,1.37053033160976,0.675276135811407,1.21850641425681,0.473880214374065
"138","ICCAT-SWORDMED-1950-2009-CHING",0.96,0.89,1.37019831446438,0.675533204774384,0.700628507469208,1.31747779932926
"139","ICCAT-SWORDNATL-1950-2010-CHING",1.02,0.87828284992074,1.37060709872468,0.675216704986551,0.744195766203962,1.3007421816352
"140","ICCAT-SWORDSATL-1950-2010-CHING",1.04,0.801282051282051,1.37052262685672,0.675282100752085,0.758834607776763,1.186588612951
"141","ICCAT-WMARLINATL-1956-2011-CHING",0.4,0.84,1.36604396342816,0.678754053288778,0.292816344648365,1.23756167043119
"142","ICCAT-YFINATL-1950-2011-CHING",0.67,1.15,1.37059792759982,0.675223804857401,0.488837744832505,1.70313900624826
"143","IEO-COB-NEPHMEDGSA5-1986-2011-BANOBI",0.374,2.91,1.25474389562727,0.768158131195428,0.298068794200455,3.78828249265732
"144","IEO-MURCIA-RDSHRMPMEDGSA6-1996-2011-BANOBI",1.18,1.06,1.29398959028478,0.735923834588787,0.911908417856985,1.4403664485093
"145","IFOP-AFLONCH-1998-2011-CHING",0.867,0.179,1.3679663212574,0.677262671199859,0.633787533016948,0.264299226300009
"146","IFOP-BSQLOBSTERCH-1979-2012-CHING",1.8,0.243,1.37061924940905,0.675207298534645,1.3132750038175,0.359889474724823
"147","IFOP-BWHITCH-1979-2012-CHING",1.59,0.892,1.29318178662239,0.736579267317824,1.22952551330997,1.2110034039488
"148","IFOP-CHERRCHVX-1960-2012-CHING",1.92,0.624,1.37058485246159,0.675233927105868,1.40086182665134,0.924124181192342
"149","IFOP-HMACKCH-1970-2011-CHING",0.0878,1.71,1.20689376077466,0.808586459009155,0.0727487396601044,2.11480167760346
"150","IFOP-NSHRIMPCH-1949-2012-CHING",0.771,0.726,1.23584685612378,0.783972021911048,0.623863706234796,0.926053455619842
"151","IFOP-PANCHCHVX-1960-2012-CHING",0.295,0.929,1.29295433268165,0.736763878032004,0.2281596438044,1.26091958047874
"152","IFOP-PANCHNCH-1984-2012-CHING",1.88,0.447,1.30375921260357,0.72802318593302,1.4419840579655,0.613991434115019
"153","IFOP-PANCHSCH-1984-2012-CHING",1.71,0.385,1.2970607616839,0.733434987767216,1.31836537694657,0.524927234753347
"154","IFOP-PATGRENADIERCH-1977-2012-CHING",0.0655,2.9,1.23583097172769,0.783985397030604,0.0530007755902341,3.69904849118866
"155","IFOP-PCEELCH-1978-2011-CHING",0.128,2.76,1.2939858747029,0.735926848563103,0.0989191632631918,3.75037275157021
"156","IFOP-PTOOTHFISHCH-1989-2011-CHING",0.377,2.22,1.36728482359837,0.677791188244896,0.275728943591889,3.2753450303014
"157","IFOP-SBREAMCH-1989-2011-CHING",0.152,0.314,1.37038394061621,0.675389474871783,0.110917820542797,0.464916928205922
"158","IFOP-SOUTHHAKECH-1977-2011-CHING",1.13,1.2,1.22711039602474,0.791349538800743,0.920862543142547,1.51639691585409
"159","IFOP-SPHAKECH-1968-2012-CHING",0.271,2.85,1.23390260647782,0.78561017428884,0.219628355250477,3.62775342437477
"160","IFOP-YNOSESKACH-1979-2011-CHING",0.519,0.678,1.35751969445359,0.685387860864287,0.382314895408499,0.989220904999732
"161","IFREMER-ANCHMEDGSA7-1993-2012-BANOBI",1.49,0.0886,1.37112044126092,0.674819359865178,1.08670249174445,0.131294395610851
"162","IFREMER-SARDMEDGSA7-1993-2012-BANOBI",0.731,0.0375,1.37031306453084,0.675444352195921,0.533454740322626,0.0555190074179829
"163","IMARPE-PANCHPERUNC-1959-2008-HIVELY",1.47,0.843,1.30240809554529,0.729112957570132,1.12867848797005,1.15619944927246
"164","INIDEP-ARGANCHONARG-1989-2007-Parma",1.09,0.169,1.37167937728295,0.674386861130115,0.794646342324615,0.250598002038171
"165","INIDEP-ARGANCHOSARG-1992-2007-Parma",2.28,0.0353,1.37113896482487,0.674805024235448,1.66285114674077,0.0523114066022179
"166","INIDEP-ARGHAKENARG-1986-2011-CHING",0.373,1.68,1.24269222102251,0.778220976368486,0.300154771784995,2.15876987515757
"167","INIDEP-ARGHAKESARG-1990-2011-CHING",0.169,1.79,1.24581500930631,0.775605946383289,0.135654169148356,2.30787297125159
"168","INIDEP-PATGRENADIERSARG-1983-2006-Parma",2.15,0.595,1.25477357959003,0.768133442907565,1.71345654305413,0.774604992783266
"169","INIDEP-SBWHITARGS-1985-2007-Parma",0.103,1.91,1.23140810638245,0.787715019676775,0.0836440814918675,2.4247347737304
"170","IOTC-ALBAIO-1950-2010-CHING",1.08,0.94,1.36426056214512,0.68013915629686,0.791637631378745,1.38207011211941
"171","IOTC-BIGEYEIO-1950-2010-CHING",1.2,0.79,1.37038115961372,0.675391628078971,0.875668781332528,1.16969172722352
"172","IOTC-SKJCIO-1950-2010-CHING",2.50011387690351,0.81,1.35208847374549,0.689632239929072,1.84907565255535,1.17453905589348
"173","IOTC-SWORDIO-1950-2010-CHING",1.59,0.43,1.37058149681383,0.675236524926638,1.16009154048573,0.636813892801072
"174","IOTC-YFINEIO-1972-2009-BRANCH",0.993,1.15,1.37029512858996,0.67545823984696,0.724661409999902,1.70254788846836
"175","ISC-ALBANPAC-1952-2010-CHING",1.18,0.73,1.37055904162537,0.675253909051928,0.860962544598313,1.08107482269142
"176","ISC-BMARLINPAC-1952-2010-CHING",0.548,1.16,1.36737719056149,0.677719543019854,0.400767252651753,1.71162247266937
"177","ISC-PACBTUNA-1952-2008-CHING",0.44,2.71,1.36539635335681,0.679256858631341,0.322250750793545,3.98965423103783
"178","ISC-STMARLINWCNPAC-1951-2010-CHING",0.41,1.37,1.37063421171417,0.675195715559654,0.299131596523655,2.02904131117663
"179","ISC-SWORDNPAC-1952-2010-CHING",2.4,0.54,1.37061681603538,0.675209182325368,1.7510364471831,0.799752157013449
"180","MARAM-CHAKESA-1917-2013-Rademeyer",1.71,0.196506343942786,1.24372604365516,0.777354660697856,1.37490085435095,0.252788532542375
"181","MARAM-CTRACSA-1949-2013-Furman",2.43,0.171,1.16375060408979,0.846169509655052,2.08807625230028,0.202087168172379
"182","MARAM-DEEPCHAKESA-1917-2013-Rademeyer",0.98,0.932441942294159,1.25442745718122,0.768421343980808,0.781232899829954,1.21345138262772
"183","MARAM-PTOOTHFISHPEI-1960-2013-Brandao",2.50011387690351,0.00783,1.29450975753682,0.735501959051614,1.93132099804385,0.0106457908148828
"184","NAFO-SC-AMPL3LNO-1955-2007-BAUM",0.0213,1.1,1.20689655977671,0.808584056375563,0.0176485713108179,1.3604027822793
"185","NAFO-SC-AMPL3M-1960-2007-BAUM",0.0357,0,1.17110760921525,0.839681508236841,0.0304839621219114,0
"186","NAFO-SC-COD3M-1960-2012-CHING",0.527,1.07,1.30460585770445,0.727340773947011,0.403953421554687,1.47111235658288
"187","NAFO-SC-COD3NO-1953-2011-CHING",0.188,0.184,1.29957743680733,0.731399063953652,0.144662406929639,0.251572649006917
"188","NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE",0.299,2.21,1.27307657575735,0.753000268003048,0.23486411241376,2.93492591425088
"189","NAFO-SC-REDFISHSPP3LN-1959-2008-BAUM",1.85,0.0407,1.36973188866956,0.675894426984939,1.35062928395201,0.0602165047898922
"190","NAFO-SC-REDFISHSPP3M-1985-2006-PREFONTAINE",0.524,0.246,1.36788212793007,0.677327953477235,0.383073942776732,0.363191861102287
"191","NAFO-SC-YELL3LNO-1960-2009-BAUM",1.63,0.146,1.20746808286228,0.808093561792198,1.34993216229461,0.180672148502458
"192","NEFSC-ACADREDGOMGB-1913-2007-MILLER",0.866,0.133,1.25366732236038,0.769053842788308,0.690773369102032,0.172939776905334
"193","NEFSC-AMPL5YZ-1960-2008-OBRIEN",0.704,0.316,1.20689853173933,0.808582363666529,0.583313328739761,0.390807435580332
"194","NEFSC-ATHAL5YZ-1800-2007-COL",0.0264,0.89,1.26824279861549,0.756979646570475,0.0208162033553987,1.17572513875661
"195","NEFSC-BLUEFISHATLC-1981-2007-SHEPHERD",1.05,0.789,1.2068965564876,0.808584059198888,0.869999996566221,0.97577981042776
"196","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD",0.916,1.15,1.29549496032024,0.734703299019589,0.707065660659591,1.56525770543646
"197","NEFSC-BUTTERGOMCHATT-1965-2012-HIVELY",1.74,0.0247,1.20689659693737,0.808584024477276,1.44171423170422,0.0305472273162554
"198","NEFSC-CODGB-1976-2011-CHING",0.119,1.29,1.24048020835848,0.780076551166373,0.0959305913936923,1.65368385714349
"199","NEFSC-CODGOM-1981-2011-CHING",0.181,4.88,1.24349856006408,0.777545235662849,0.145557064409205,6.27616217831989
